,id,date,balance,contract
336,1000016070,2018-02-12,385000000,2017-03-13
337,1000016070,2018-02-13,385000000,2017-03-13
338,1000016070,2018-02-14,385000000,2017-03-13
339,1000016070,2018-02-15,385000000,2017-03-13
340,1000016070,2018-02-16,385000000,2017-03-13
341,1000016070,2018-02-17,385000000,2017-03-13
342,1000016070,2018-02-18,385000000,2017-03-13
343,1000016070,2018-02-19,385000000,2017-03-13
344,1000016070,2018-02-20,385000000,2017-03-13
345,1000016070,2018-02-21,385000000,2017-03-13
346,1000016070,2018-02-22,385000000,2017-03-13
347,1000016070,2018-02-23,385000000,2017-03-13
348,1000016070,2018-02-24,385000000,2017-03-13
349,1000016070,2018-02-25,385000000,2017-03-13
350,1000016070,2018-02-26,385000000,2017-03-13
351,1000016070,2018-02-27,385000000,2017-03-13
352,1000016070,2018-02-28,385000000,2017-03-13
353,1000016070,2018-03-01,385000000,2017-03-13
354,1000016070,2018-03-02,385000000,2017-03-13
355,1000016070,2018-03-03,385000000,2017-03-13
356,1000016070,2018-03-04,385000000,2017-03-13
357,1000016070,2018-03-05,385000000,2017-03-13
358,1000016070,2018-03-06,385000000,2017-03-13
359,1000016070,2018-03-07,385000000,2017-03-13
360,1000016070,2018-03-08,385000000,2017-03-13
361,1000016070,2018-03-09,385000000,2017-03-13
362,1000016070,2018-03-10,385000000,2017-03-13
363,1000016070,2018-03-11,385000000,2017-03-13
364,1000016070,2018-03-12,385000000,2017-03-13
365,1000016070,2018-03-13,385000000,2017-03-13
366,1000016070,2018-03-14,385000000,2017-03-13
367,1000016070,2018-03-15,385000000,2017-03-13
368,1000016070,2018-03-16,385000000,2017-03-13
369,1000016070,2018-03-17,385000000,2017-03-13
370,1000016070,2018-03-18,385000000,2017-03-13
371,1000016070,2018-03-19,385000000,2017-03-13
372,1000016070,2018-03-20,385000000,2017-03-13
373,1000016070,2018-03-21,385000000,2017-03-13
374,1000016070,2018-03-22,385000000,2017-03-13
375,1000016070,2018-03-23,385000000,2017-03-13
376,1000016070,2018-03-24,385000000,2017-03-13
377,1000016070,2018-03-25,385000000,2017-03-13
378,1000016070,2018-03-26,385000000,2017-03-13
379,1000016070,2018-03-27,385000000,2017-03-13
380,1000016070,2018-03-28,385000000,2017-03-13
381,1000016070,2018-03-29,385000000,2017-03-13
382,1000016070,2018-03-30,385000000,2017-03-13
383,1000016070,2018-03-31,385000000,2017-03-13
384,1000016070,2018-04-01,385000000,2017-03-13
385,1000016070,2018-04-02,385000000,2017-03-13
386,1000016070,2018-04-03,385000000,2017-03-13
387,1000016070,2018-04-04,385000000,2017-03-13
388,1000016070,2018-04-05,385000000,2017-03-13
389,1000016070,2018-04-06,385000000,2017-03-13
390,1000016070,2018-04-07,385000000,2017-03-13
391,1000016070,2018-04-08,385000000,2017-03-13
392,1000016070,2018-04-09,385000000,2017-03-13
393,1000016070,2018-04-10,385000000,2017-03-13
394,1000016070,2018-04-11,385000000,2017-03-13
395,1000016070,2018-04-12,385000000,2017-03-13
396,1000016070,2018-04-13,385000000,2017-03-13
397,1000016070,2018-04-14,385000000,2017-03-13
398,1000016070,2018-04-15,385000000,2017-03-13
399,1000016070,2018-04-16,385000000,2017-03-13
400,1000016070,2018-04-17,385000000,2017-03-13
401,1000016070,2018-04-18,385000000,2017-03-13
402,1000016070,2018-04-19,385000000,2017-03-13
403,1000016070,2018-04-20,385000000,2017-03-13
404,1000016070,2018-04-21,385000000,2017-03-13
405,1000016070,2018-04-22,385000000,2017-03-13
406,1000016070,2018-04-23,385000000,2017-03-13
407,1000016070,2018-04-24,385000000,2017-03-13
408,1000016070,2018-04-25,385000000,2017-03-13
409,1000016070,2018-04-26,385000000,2017-03-13
410,1000016070,2018-04-27,385000000,2017-03-13
411,1000016070,2018-04-28,385000000,2017-03-13
412,1000016070,2018-04-29,385000000,2017-03-13
413,1000016070,2018-04-30,385000000,2017-03-13
414,1000016070,2018-05-01,385000000,2017-03-13
415,1000016070,2018-05-02,385000000,2017-03-13
416,1000016070,2018-05-03,385000000,2017-03-13
417,1000016070,2018-05-04,385000000,2017-03-13
418,1000016070,2018-05-05,385000000,2017-03-13
419,1000016070,2018-05-06,385000000,2017-03-13
420,1000016070,2018-05-07,385000000,2017-03-13
421,1000016070,2018-05-08,385000000,2017-03-13
422,1000016070,2018-05-09,385000000,2017-03-13
423,1000016070,2018-05-10,385000000,2017-03-13
424,1000016070,2018-05-11,385000000,2017-03-13
425,1000016070,2018-05-12,385000000,2017-03-13
426,1000016070,2018-05-13,385000000,2017-03-13
427,1000016070,2018-05-14,385000000,2017-03-13
428,1000016070,2018-05-15,385000000,2017-03-13
429,1000016070,2018-05-16,385000000,2017-03-13
430,1000016070,2018-05-17,385000000,2017-03-13
431,1000016070,2018-05-18,385000000,2017-03-13
432,1000016070,2018-05-19,385000000,2017-03-13
433,1000016070,2018-05-20,385000000,2017-03-13
434,1000016070,2018-05-21,385000000,2017-03-13
435,1000016070,2018-05-22,385000000,2017-03-13
436,1000016070,2018-05-23,385000000,2017-03-13
437,1000016070,2018-05-24,385000000,2017-03-13
438,1000016070,2018-05-25,385000000,2017-03-13
439,1000016070,2018-05-26,385000000,2017-03-13
440,1000016070,2018-05-27,385000000,2017-03-13
441,1000016070,2018-05-28,385000000,2017-03-13
442,1000016070,2018-05-29,385000000,2017-03-13
443,1000016070,2018-05-30,385000000,2017-03-13
444,1000016070,2018-05-31,385000000,2017-03-13
445,1000016070,2018-06-01,385000000,2017-03-13
446,1000016070,2018-06-02,385000000,2017-03-13
447,1000016070,2018-06-03,385000000,2017-03-13
448,1000016070,2018-06-04,385000000,2017-03-13
449,1000016070,2018-06-05,385000000,2017-03-13
450,1000016070,2018-06-06,385000000,2017-03-13
451,1000016070,2018-06-07,385000000,2017-03-13
452,1000016070,2018-06-08,385000000,2017-03-13
453,1000016070,2018-06-09,385000000,2017-03-13
454,1000016070,2018-06-10,385000000,2017-03-13
455,1000016070,2018-06-11,385000000,2017-03-13
456,1000016070,2018-06-12,385000000,2017-03-13
457,1000016070,2018-06-13,385000000,2017-03-13
458,1000016070,2018-06-14,385000000,2017-03-13
459,1000016070,2018-06-15,385000000,2017-03-13
460,1000016070,2018-06-16,385000000,2017-03-13
461,1000016070,2018-06-17,385000000,2017-03-13
462,1000016070,2018-06-18,385000000,2017-03-13
463,1000016070,2018-06-19,385000000,2017-03-13
464,1000016070,2018-06-20,385000000,2017-03-13
465,1000016070,2018-06-21,385000000,2017-03-13
466,1000016070,2018-06-22,385000000,2017-03-13
467,1000016070,2018-06-23,385000000,2017-03-13
468,1000016070,2018-06-24,385000000,2017-03-13
469,1000016070,2018-06-25,385000000,2017-03-13
470,1000016070,2018-06-26,385000000,2017-03-13
471,1000016070,2018-06-27,385000000,2017-03-13
472,1000016070,2018-06-28,385000000,2017-03-13
473,1000016070,2018-06-29,385000000,2017-03-13
474,1000016070,2018-06-30,385000000,2017-03-13
475,1000016070,2018-07-01,385000000,2017-03-13
476,1000016070,2018-07-02,385000000,2017-03-13
477,1000016070,2018-07-03,385000000,2017-03-13
478,1000016070,2018-07-04,385000000,2017-03-13
479,1000016070,2018-07-05,385000000,2017-03-13
480,1000016070,2018-07-06,385000000,2017-03-13
481,1000016070,2018-07-07,385000000,2017-03-13
482,1000016070,2018-07-08,385000000,2017-03-13
483,1000016070,2018-07-09,385000000,2017-03-13
484,1000016070,2018-07-10,385000000,2017-03-13
485,1000016070,2018-07-11,385000000,2017-03-13
486,1000016070,2018-07-12,385000000,2017-03-13
487,1000016070,2018-07-13,385000000,2017-03-13
488,1000016070,2018-07-14,385000000,2017-03-13
489,1000016070,2018-07-15,385000000,2017-03-13
490,1000016070,2018-07-16,385000000,2017-03-13
491,1000016070,2018-07-17,385000000,2017-03-13
492,1000016070,2018-07-18,385000000,2017-03-13
493,1000016070,2018-07-19,385000000,2017-03-13
494,1000016070,2018-07-20,385000000,2017-03-13
495,1000016070,2018-07-21,385000000,2017-03-13
496,1000016070,2018-07-22,385000000,2017-03-13
497,1000016070,2018-07-23,385000000,2017-03-13
498,1000016070,2018-07-24,385000000,2017-03-13
499,1000016070,2018-07-25,385000000,2017-03-13
500,1000016070,2018-07-26,385000000,2017-03-13
501,1000016070,2018-07-27,385000000,2017-03-13
502,1000016070,2018-07-28,385000000,2017-03-13
503,1000016070,2018-07-29,385000000,2017-03-13
504,1000016070,2018-07-30,385000000,2017-03-13
505,1000016070,2018-07-31,385000000,2017-03-13
506,1000016070,2018-08-01,385000000,2017-03-13
507,1000016070,2018-08-02,385000000,2017-03-13
508,1000016070,2018-08-03,385000000,2017-03-13
509,1000016070,2018-08-04,385000000,2017-03-13
510,1000016070,2018-08-05,385000000,2017-03-13
511,1000016070,2018-08-06,385000000,2017-03-13
512,1000016070,2018-08-07,385000000,2017-03-13
513,1000016070,2018-08-08,385000000,2017-03-13
514,1000016070,2018-08-09,385000000,2017-03-13
515,1000016070,2018-08-10,385000000,2017-03-13
516,1000016070,2018-08-11,385000000,2017-03-13
517,1000016070,2018-08-12,385000000,2017-03-13
518,1000016070,2018-08-13,385000000,2017-03-13
519,1000016070,2018-08-14,385000000,2017-03-13
520,1000016070,2018-08-15,385000000,2017-03-13
521,1000016070,2018-08-16,385000000,2017-03-13
522,1000016070,2018-08-17,385000000,2017-03-13
523,1000016070,2018-08-18,385000000,2017-03-13
524,1000016070,2018-08-19,385000000,2017-03-13
525,1000016070,2018-08-20,385000000,2017-03-13
526,1000016070,2018-08-21,385000000,2017-03-13
527,1000016070,2018-08-22,385000000,2017-03-13
528,1000016070,2018-08-23,385000000,2017-03-13
529,1000016070,2018-08-24,385000000,2017-03-13
530,1000016070,2018-08-25,385000000,2017-03-13
531,1000016070,2018-08-26,385000000,2017-03-13
532,1000016070,2018-08-27,385000000,2017-03-13
533,1000016070,2018-08-28,385000000,2017-03-13
534,1000016070,2018-08-29,385000000,2017-03-13
535,1000016070,2018-08-30,385000000,2017-03-13
536,1000016070,2018-08-31,385000000,2017-03-13
537,1000016070,2018-09-01,385000000,2017-03-13
538,1000016070,2018-09-02,385000000,2017-03-13
539,1000016070,2018-09-03,385000000,2017-03-13
540,1000016070,2018-09-04,385000000,2017-03-13
541,1000016070,2018-09-05,385000000,2017-03-13
542,1000016070,2018-09-06,385000000,2017-03-13
543,1000016070,2018-09-07,385000000,2017-03-13
544,1000016070,2018-09-08,385000000,2017-03-13
545,1000016070,2018-09-09,385000000,2017-03-13
546,1000016070,2018-09-10,385000000,2017-03-13
547,1000016070,2018-09-11,385000000,2017-03-13
548,1000016070,2018-09-12,385000000,2017-03-13
549,1000016070,2018-09-13,385000000,2017-03-13
550,1000016070,2018-09-14,385000000,2017-03-13
551,1000016070,2018-09-15,385000000,2017-03-13
552,1000016070,2018-09-16,385000000,2017-03-13
553,1000016070,2018-09-17,385000000,2017-03-13
554,1000016070,2018-09-18,385000000,2017-03-13
555,1000016070,2018-09-19,385000000,2017-03-13
556,1000016070,2018-09-20,385000000,2017-03-13
557,1000016070,2018-09-21,385000000,2017-03-13
